timestamp,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
2021-04-15 14:02:32,52.205.46.79,10641,28.9.23.27,9392,TCP,87
2020-04-07 19:27:11,222.25.230.168,48552,219.139.6.13,33776,UDP,422
2020-06-24 03:29:10,23.253.3.215,9443,117.61.91.52,21491,TCP,1135
2021-02-27 16:44:40,22.169.155.23,8753,105.158.247.129,62120,ICMP,1173
2023-05-03 23:31:15,56.100.13.158,54414,223.252.244.168,23559,UDP,262
2023-04-05 22:37:12,112.17.30.170,28107,223.142.105.115,21068,UDP,1268
2021-06-25 20:47:37,117.77.164.192,23945,15.76.76.186,35459,UDP,388
2022-07-15 00:39:09,197.156.197.141,5591,124.188.189.139,26896,ICMP,327
2020-05-08 07:27:24,222.174.201.90,2923,97.7.125.109,54764,ICMP,441
2021-12-13 05:08:45,96.46.203.2,8105,137.78.209.40,41829,TCP,758
2020-03-02 04:59:35,137.88.166.120,48495,120.159.81.180,62670,TCP,644
2023-07-06 22:48:50,6.7.150.53,26258,27.99.90.179,50781,ICMP,905
2022-03-06 19:08:55,110.50.144.48,8484,105.84.1.42,4533,TCP,1148
2020-11-25 08:41:33,77.204.171.204,11589,74.198.255.8,38607,TCP,800
2021-01-09 16:41:48,43.19.205.12,4306,30.241.165.189,54694,TCP,1007
2023-06-01 21:09:21,86.115.220.42,38014,34.161.106.208,22646,TCP,297
2021-08-22 12:46:07,150.199.79.18,42291,23.181.255.41,17062,ICMP,1348
2023-07-20 12:10:32,115.255.128.61,48821,203.51.4.124,33903,UDP,107
2021-06-23 03:15:17,29.184.105.29,19578,59.140.122.30,10092,ICMP,1342
2020-07-23 02:09:54,40.24.169.28,6337,215.11.213.10,60312,ICMP,1312
2023-09-02 17:32:11,212.189.103.182,15963,28.50.154.32,62687,TCP,911
2021-07-12 09:06:04,154.168.147.96,37612,196.252.85.169,24631,TCP,624
2022-07-09 14:03:47,112.232.103.166,48246,215.225.85.113,41117,UDP,1225
2023-04-26 08:42:05,109.228.80.150,54498,189.232.59.54,11639,TCP,1048
2022-01-21 00:39:48,113.113.46.92,49014,31.49.15.206,42398,TCP,88
2022-02-28 15:58:49,212.57.28.26,13524,126.153.9.237,5078,TCP,1471
2020-02-29 14:12:21,45.196.35.112,13972,113.226.180.128,44273,ICMP,545
2021-12-11 07:22:40,162.54.93.222,40506,92.138.62.59,26790,ICMP,429
2022-07-24 01:12:42,85.64.144.190,48848,25.133.147.37,37386,ICMP,1345
2020-03-25 05:46:18,109.19.219.200,22983,218.150.211.12,23659,ICMP,1345
2022-05-16 05:25:35,89.29.106.216,56250,5.95.186.232,26658,UDP,815
2022-05-07 05:46:59,148.92.197.119,17361,73.107.80.199,33124,ICMP,908
2023-02-19 20:29:52,205.133.69.5,47811,192.139.203.100,32894,UDP,1458
2023-01-06 12:27:04,3.53.189.46,18535,95.154.107.140,58336,TCP,931
2021-02-16 06:35:47,55.254.81.106,24948,35.3.47.2,26002,TCP,318
2021-12-28 18:48:51,119.55.80.250,63517,207.219.142.173,2813,TCP,630
2022-04-21 03:59:01,79.195.244.51,26993,90.173.245.248,18859,ICMP,1365
2020-06-28 14:53:38,59.42.138.188,24709,80.44.250.214,29124,ICMP,684
2020-10-12 04:23:33,196.59.126.100,2861,161.90.187.45,52602,UDP,139
2022-06-19 07:37:50,91.44.10.134,6508,185.193.104.132,13288,UDP,1087
2020-02-06 18:42:52,40.1.159.126,5101,148.201.227.22,17657,TCP,1417
2020-10-24 17:51:44,200.77.252.22,53667,102.44.78.32,62736,UDP,135
2023-01-22 02:21:06,172.11.71.51,50934,186.43.233.23,55090,UDP,1277
2023-09-30 21:51:30,13.20.128.216,35114,31.32.236.95,17661,ICMP,78
2022-11-23 22:25:18,134.17.95.137,60005,51.203.142.136,21185,ICMP,1133
2020-08-15 03:32:32,53.151.110.250,35604,41.92.100.80,27351,UDP,792
2022-01-28 12:18:09,186.233.161.30,28632,55.63.103.194,51539,ICMP,752
2022-07-31 17:45:34,223.35.247.230,17186,36.38.222.2,54250,ICMP,1166
2020-07-24 22:25:54,203.44.0.11,46196,11.40.5.6,55467,ICMP,107
2020-10-04 21:26:04,220.107.239.120,13182,130.149.63.185,37481,UDP,449
2020-03-04 15:22:59,223.201.27.10,57803,101.73.2.26,5111,UDP,1395
2020-08-10 06:19:39,58.7.99.214,25646,142.70.75.192,41857,TCP,359
2022-07-07 08:55:37,51.192.61.37,30178,37.254.115.26,60589,TCP,423
2023-03-17 10:45:46,201.91.54.192,21514,158.102.232.116,62734,UDP,1320
2023-10-27 10:07:16,112.20.203.73,7627,79.66.91.18,42777,TCP,505
2022-07-13 06:44:31,80.168.45.242,9152,208.218.174.190,53445,ICMP,1391
2021-09-06 14:31:45,110.148.72.51,44506,94.209.107.170,18652,TCP,227
2021-09-19 17:09:29,167.24.199.132,60945,6.147.60.41,11664,ICMP,1100
2020-01-28 18:20:06,7.64.37.200,53561,189.54.20.24,48461,ICMP,1033
2020-10-27 02:41:28,56.185.205.105,63723,220.138.106.61,45956,UDP,905
2022-06-03 15:51:09,150.133.204.10,33307,202.61.15.182,46558,TCP,226
2023-09-28 20:42:58,61.62.239.141,37429,165.24.116.112,12874,UDP,247
2022-05-24 11:43:53,80.32.45.102,43514,51.126.208.30,52591,ICMP,1182
2020-11-13 09:59:36,90.232.53.68,55391,139.160.68.100,59109,TCP,733
2022-09-24 09:53:41,102.73.117.156,19275,202.54.114.133,22517,ICMP,1189
2023-02-06 14:23:39,89.186.151.165,58005,43.227.66.80,23947,ICMP,580
2022-12-04 12:18:38,125.137.226.226,5425,117.236.65.156,30524,ICMP,843
2023-01-07 12:24:05,37.42.25.95,12621,210.223.139.222,12739,ICMP,1315
2021-08-25 16:35:42,207.2.101.176,42249,177.98.126.247,27185,ICMP,858
2023-12-20 09:27:24,151.44.50.55,41469,51.107.53.23,21472,TCP,1186
2023-08-22 09:32:32,12.130.7.66,4353,1.198.80.231,36036,UDP,1140
2021-02-21 08:54:51,154.69.90.31,56074,194.114.238.229,35844,UDP,1268
2020-04-03 03:43:57,54.239.21.158,45393,180.1.116.232,30319,ICMP,1194
2020-07-26 14:23:59,9.180.161.171,61363,168.94.103.182,60074,ICMP,1481
2022-12-11 02:56:06,174.61.69.72,39827,199.228.222.5,57028,ICMP,874
2023-10-14 05:54:49,97.220.30.175,55290,144.151.35.62,43995,ICMP,1197
2023-12-01 00:47:23,93.7.48.194,15892,150.167.184.235,49279,ICMP,633
2023-11-22 06:54:30,202.35.6.120,15520,83.24.10.142,15041,ICMP,906
2021-10-29 18:04:28,152.69.148.190,26494,88.11.124.182,1686,TCP,711
2023-01-28 13:27:16,165.20.156.163,49405,124.89.217.229,55856,UDP,1097
2021-05-02 17:18:11,218.116.230.88,50700,202.208.44.204,29830,UDP,595
2020-07-17 05:06:07,142.8.209.175,44863,222.142.193.249,64996,UDP,363
2020-11-20 01:58:40,54.166.34.177,10269,71.129.86.75,51033,UDP,796
2023-04-26 05:02:22,156.143.140.216,12610,66.154.220.210,32919,UDP,911
2023-11-05 11:55:24,149.13.187.107,20853,148.167.43.178,8943,UDP,1180
2023-04-19 20:16:21,125.147.161.114,16091,222.187.148.183,12543,ICMP,628
2023-10-28 09:18:46,135.4.122.157,31162,123.196.233.26,31175,UDP,523
2021-08-05 04:23:56,74.16.146.94,4678,212.248.168.136,51754,UDP,102
2021-06-21 00:19:28,109.52.217.4,58184,199.244.147.226,19356,ICMP,71
2022-07-27 12:04:38,120.230.107.154,43876,208.126.115.215,29970,UDP,1131
2022-05-21 02:04:53,152.219.80.82,33077,80.115.14.30,52916,UDP,633
2021-06-24 07:00:27,139.56.61.91,28023,156.67.174.47,27708,UDP,492
2023-07-28 21:03:14,128.20.242.22,43519,29.187.86.203,16892,ICMP,1336
2022-08-03 06:55:07,44.19.247.180,20964,168.55.52.161,49610,TCP,113
2023-08-30 21:23:57,150.56.199.125,9411,170.119.202.88,39593,ICMP,1089
2022-12-11 18:10:29,61.89.31.10,15502,202.4.71.209,37851,TCP,196
2022-05-03 18:35:34,156.132.136.3,3299,21.10.188.198,35974,UDP,209
2020-01-13 15:35:18,84.28.255.22,20294,42.80.129.179,49078,ICMP,242
2022-12-19 16:48:16,186.179.237.57,57157,87.215.67.213,21843,UDP,1359
2020-01-13 10:41:11,72.235.132.217,21477,134.14.94.254,4208,UDP,294
2020-10-24 05:36:10,29.80.53.121,50290,43.41.74.75,63997,ICMP,1097
2021-04-16 05:34:23,206.53.115.147,53759,54.100.241.210,36079,ICMP,1089
2021-05-03 01:56:09,64.159.243.104,45780,98.187.244.60,59686,ICMP,584
2022-10-01 14:33:15,7.100.173.179,53933,42.22.21.99,1234,TCP,915
2021-02-02 07:10:21,44.205.210.204,1391,22.125.246.157,14183,UDP,974
2022-03-21 20:46:10,188.246.192.6,37169,94.156.196.12,12445,TCP,514
2022-09-17 08:23:18,143.218.18.160,54884,132.99.122.232,48070,TCP,1203
2021-05-27 13:33:52,185.59.140.156,8053,141.216.36.0,17712,TCP,671
2023-07-26 09:07:43,66.205.186.13,63376,110.237.32.120,8095,TCP,726
2023-04-30 17:28:10,125.250.76.70,54008,218.156.173.147,41877,UDP,877
2023-06-19 20:56:05,176.174.243.138,57475,122.238.44.26,2109,ICMP,846
2023-06-09 22:00:26,97.206.207.231,9359,184.141.180.82,4986,TCP,355
2021-01-03 15:15:48,114.135.133.106,44943,32.237.168.70,29190,TCP,1419
2021-10-30 19:35:30,6.15.129.127,6701,79.51.138.34,7440,ICMP,1216
2021-07-16 03:48:58,18.93.129.77,15945,11.167.16.51,8666,ICMP,247
2022-03-11 02:16:57,34.6.169.116,6996,126.66.99.56,35929,TCP,1214
2020-01-21 20:32:44,186.241.129.34,25809,123.189.194.14,37593,UDP,299
2022-04-25 14:50:09,39.111.169.65,36438,24.39.109.213,14442,ICMP,241
2023-03-01 06:19:58,150.140.248.219,21907,81.84.126.207,64205,TCP,562
2022-05-15 05:01:50,71.71.140.43,24008,45.216.66.241,62122,ICMP,973
2023-02-20 23:13:02,122.196.44.215,35637,173.150.59.187,28313,ICMP,1191
2022-11-26 21:50:40,13.151.3.194,54080,47.190.252.181,1629,UDP,460
2021-08-20 02:41:48,98.67.168.14,22093,87.174.81.125,46850,TCP,828
2023-10-15 05:02:01,220.107.41.194,63873,25.234.97.165,12792,UDP,452
2023-11-27 09:04:35,178.251.49.77,51902,107.104.94.158,50158,ICMP,936
2021-05-02 00:12:53,4.252.8.120,15326,203.219.211.114,25289,UDP,1413
2023-01-05 11:42:50,13.226.44.199,10684,12.217.105.225,32847,ICMP,1492
2021-08-01 21:01:45,61.233.14.253,52055,163.116.19.70,61197,ICMP,251
2020-03-27 22:01:15,198.40.6.127,37946,138.28.1.128,21294,UDP,1357
2022-07-31 10:41:19,187.11.239.111,44211,156.22.11.178,25688,TCP,231
2021-09-16 18:34:07,27.121.19.35,47992,210.182.198.221,45839,UDP,963
2023-07-04 22:18:04,155.177.110.195,33883,114.209.41.223,61856,TCP,660
2020-04-15 15:20:01,87.125.234.191,42712,77.149.5.96,10568,UDP,96
2023-11-09 05:13:05,73.175.6.64,2005,62.26.251.120,60990,UDP,549
2023-03-06 12:53:25,159.91.238.197,58821,193.254.92.217,30917,ICMP,601
2023-09-09 22:38:27,86.26.52.116,22105,47.180.131.93,9502,ICMP,1318
2021-06-05 10:24:00,40.121.64.75,40317,219.187.142.154,41540,UDP,601
2020-11-03 01:17:35,179.151.122.115,27953,13.12.198.123,60589,TCP,228
2022-09-22 18:31:16,107.123.250.248,56011,79.9.184.97,52992,TCP,788
2020-08-15 23:42:41,138.145.6.197,23760,64.1.84.207,15299,UDP,589
2023-09-22 13:15:26,207.187.0.188,59960,200.72.96.143,2258,ICMP,783
2023-05-20 04:11:28,216.44.159.25,15069,54.47.74.83,24552,TCP,391
2023-03-15 23:38:59,39.236.95.5,28157,132.192.187.17,25738,ICMP,166
2020-08-13 20:10:18,191.214.107.79,24536,117.186.80.255,9893,TCP,145
2021-09-11 09:08:00,175.183.228.204,9810,192.110.127.11,46031,UDP,622
2023-01-27 01:13:51,176.27.139.55,6140,132.109.220.79,8275,UDP,429
2023-12-10 09:56:18,110.194.45.237,34612,115.160.13.1,52707,UDP,966
2021-04-07 10:25:18,71.209.179.22,25649,163.238.28.246,54150,UDP,693
2023-02-27 17:50:33,209.123.107.92,61813,55.127.166.209,39206,ICMP,621
2022-04-05 23:23:21,159.9.228.235,20006,88.227.78.163,38950,ICMP,813
2023-04-09 12:40:14,20.79.196.104,17554,27.164.28.253,65057,ICMP,525
2020-12-04 00:04:17,24.192.24.3,31431,75.71.165.150,5296,ICMP,101
2023-01-09 12:01:57,174.79.26.153,34656,137.34.254.71,59933,TCP,92
2020-06-06 18:52:08,99.131.231.121,6028,152.85.195.44,20063,UDP,900
2020-12-23 17:29:14,204.92.145.48,46365,212.107.23.45,40451,ICMP,1425
2022-07-19 16:04:20,215.145.57.145,56368,123.104.228.42,47251,TCP,1171
2020-06-30 13:32:01,116.15.234.214,30145,97.170.203.109,18023,UDP,192
2021-06-17 21:54:21,9.162.42.166,34877,29.89.166.167,22910,ICMP,1151
2021-11-18 09:20:39,178.78.192.215,49307,52.37.39.42,11202,UDP,1349
2021-11-05 22:06:19,184.37.216.102,50242,25.243.205.139,28931,TCP,312
2021-11-02 02:42:24,181.232.170.254,18367,63.22.140.88,50940,UDP,945
2023-03-24 23:13:35,107.55.176.36,18650,83.206.46.94,50595,UDP,697
2021-04-19 13:38:00,41.76.5.76,60298,181.84.169.25,51795,UDP,456
2023-09-10 14:08:24,40.143.187.242,51154,181.188.82.10,30266,UDP,866
2021-07-11 13:18:34,130.34.13.114,15293,77.187.170.130,16931,UDP,164
2022-05-03 14:35:11,180.190.221.122,38444,124.124.187.138,2732,TCP,1448
2021-08-01 14:23:08,129.5.246.176,27460,47.122.172.237,11206,UDP,542
2020-12-29 04:33:51,195.136.98.99,34357,196.92.175.156,56664,ICMP,745
2022-05-28 20:18:37,24.229.9.147,12834,113.198.70.152,35286,UDP,1111
2020-05-01 07:56:55,148.81.110.249,6090,58.176.205.77,48449,TCP,1188
2020-07-16 01:37:59,48.255.166.161,32851,183.121.29.232,29619,ICMP,465
2023-12-13 19:38:01,110.193.37.196,2730,34.116.127.229,5223,ICMP,636
2021-04-07 01:30:07,141.11.140.63,23622,91.156.79.118,56271,UDP,619
2020-08-11 04:37:49,200.136.26.48,43555,137.126.0.154,19485,ICMP,230
2021-12-13 14:27:24,8.98.245.167,30664,132.3.37.216,35255,TCP,987
2023-07-24 16:46:30,211.48.177.73,60202,110.188.184.223,9407,TCP,391
2021-09-29 09:06:48,33.249.10.90,48972,152.106.70.206,6919,TCP,1397
2021-02-12 08:04:32,156.140.41.87,11591,60.0.117.65,26877,UDP,1142
2022-11-06 04:00:37,208.204.202.46,40519,135.147.20.230,5767,UDP,308
2023-09-14 11:50:18,192.124.241.61,27200,78.117.25.39,18814,TCP,1152
2021-10-19 00:46:16,19.0.110.161,19566,169.117.121.18,39987,UDP,258
2023-04-24 18:40:04,135.220.238.3,16866,122.7.244.114,4153,UDP,698
2022-06-20 17:42:13,54.223.213.31,18774,9.210.210.91,31218,UDP,1437
2023-02-22 19:06:09,190.215.67.247,50123,78.33.94.176,41248,TCP,367
2021-12-23 22:42:06,87.123.124.198,53979,154.239.158.152,24951,UDP,741
2023-09-01 10:07:56,64.248.148.102,54583,29.253.1.64,17663,ICMP,1459
2022-07-26 01:48:46,213.11.165.100,63984,94.66.184.59,31860,UDP,782
2022-03-03 01:00:20,108.254.247.37,24496,101.138.174.74,7614,UDP,1448
2023-04-15 08:52:14,12.129.5.167,27578,183.31.116.239,42098,ICMP,794
2022-06-11 14:58:41,38.167.75.242,24417,182.145.189.60,37982,TCP,1326
2020-03-11 02:51:53,197.102.42.255,23076,214.119.241.200,34626,ICMP,690
2020-06-26 23:54:05,191.73.250.178,56964,12.189.3.65,62526,ICMP,931
2020-01-13 11:36:31,94.215.230.109,17393,7.28.168.138,63274,ICMP,274
2020-07-19 20:05:54,53.86.23.208,50785,26.235.166.41,6007,TCP,1159
2020-03-18 03:54:50,159.75.116.194,52904,210.208.22.96,4824,ICMP,1107
2022-01-27 09:52:30,125.128.3.62,1257,197.5.112.65,11492,TCP,1444
2023-06-28 03:32:02,209.228.96.64,36029,96.161.134.17,57364,ICMP,1348
2022-04-12 17:29:21,32.183.152.250,53595,110.21.92.127,20332,ICMP,123
2020-12-06 06:54:29,109.153.150.18,51637,82.62.156.37,30820,UDP,516
2020-10-02 02:56:26,168.28.227.166,27798,199.200.3.82,59439,ICMP,362
2022-04-05 10:16:22,35.70.7.185,63736,130.153.59.72,37532,TCP,806
2023-04-16 12:04:40,131.76.215.66,28773,162.197.77.25,44628,ICMP,1491
2022-11-15 12:41:14,27.60.132.166,27719,10.41.244.85,33264,UDP,1275
2022-08-02 16:19:41,26.102.253.19,58254,90.5.52.163,19234,UDP,533
2021-06-27 06:44:43,183.107.68.10,26469,87.69.7.215,10717,ICMP,1317
2021-05-12 13:01:19,220.136.149.26,64745,37.161.75.253,48973,UDP,322
2022-08-17 00:46:50,43.135.254.72,35038,195.45.153.125,54102,UDP,624
2022-01-07 18:43:12,217.25.137.21,28748,195.246.166.104,7636,UDP,400
2023-06-21 01:33:14,3.54.205.233,64182,183.231.202.129,39844,TCP,982
2023-09-05 21:05:24,217.210.4.166,13270,43.190.4.253,52060,TCP,1235
2021-03-04 16:46:39,80.70.70.126,2404,6.234.118.109,32998,ICMP,296
2022-11-18 12:02:20,223.182.121.231,27141,85.107.203.206,29715,ICMP,619
2022-07-29 10:05:40,95.112.19.62,45776,11.105.142.38,62045,TCP,463
2022-08-04 05:45:11,112.129.184.217,19816,118.124.203.208,4326,UDP,166
2022-03-03 01:26:32,134.103.233.1,26598,172.250.66.207,44350,TCP,590
2023-12-26 00:45:27,116.95.111.232,23339,102.147.6.118,45144,TCP,1100
2021-10-04 15:45:11,55.36.39.87,52207,212.52.38.242,53534,ICMP,233
2022-03-11 20:38:56,9.19.128.67,59422,136.77.164.209,11023,ICMP,226
2020-01-24 09:50:31,184.203.193.105,21570,78.239.254.113,25530,ICMP,867
2020-06-09 18:41:05,200.135.127.176,38848,223.136.225.216,64196,UDP,510
2023-03-28 01:03:07,16.94.223.212,49650,204.161.48.97,49958,TCP,1110
2020-06-11 14:35:29,164.235.17.185,10902,188.246.188.74,65281,ICMP,1142
2020-01-13 22:48:28,156.164.5.134,3553,221.168.197.133,61841,TCP,989
2020-09-04 21:05:40,152.160.165.228,56471,46.230.154.39,49422,UDP,1331
2020-02-11 20:58:34,118.181.204.91,30349,126.42.125.166,55687,ICMP,950
2023-01-22 17:54:50,148.55.161.190,47317,44.216.243.216,9614,ICMP,610
2021-09-04 16:48:38,178.169.97.121,47895,216.121.252.214,11564,ICMP,234
2020-01-15 02:13:31,47.32.243.185,47332,101.103.241.171,23153,ICMP,1361
2021-07-31 02:32:00,136.91.91.144,41679,103.153.185.15,50032,TCP,1250
2022-12-07 05:00:09,198.214.111.107,13343,36.217.223.62,5840,ICMP,446
2022-08-30 05:29:39,67.59.74.254,51913,190.103.160.171,8797,TCP,826
2022-12-18 02:00:08,176.239.83.205,45390,155.226.91.229,32764,UDP,748
2023-07-31 06:01:47,155.254.170.33,31846,65.144.85.74,2701,TCP,1092
2022-02-15 07:19:41,118.31.170.49,54278,83.70.250.240,41033,UDP,902
2021-09-30 18:38:16,166.229.124.228,38064,146.172.162.174,57487,ICMP,469
2023-03-12 08:51:36,137.174.148.203,29472,52.171.43.38,8531,UDP,1320
2021-08-30 08:18:53,190.86.41.30,7157,119.217.244.178,21518,UDP,1472
2021-03-17 03:37:14,63.214.149.46,9589,64.240.172.178,3279,UDP,587
2023-08-19 15:35:32,47.174.225.76,56031,155.72.213.255,60265,TCP,572
2021-04-11 12:00:10,151.166.12.37,40522,164.84.20.80,12862,UDP,1276
2023-04-30 09:23:47,55.18.94.10,50986,2.181.79.173,64407,TCP,497
2020-06-11 22:48:25,121.183.3.140,43609,1.126.11.93,35152,TCP,108
2021-11-24 03:35:31,38.197.201.5,57633,201.118.12.95,9499,TCP,1405
2023-03-02 12:57:18,203.61.189.22,46087,128.151.3.188,3975,UDP,830
2021-07-19 23:14:16,50.186.187.169,6459,92.25.93.202,11500,ICMP,390
2020-05-25 16:29:39,57.249.143.122,10458,149.228.157.166,63007,UDP,112
2020-11-15 15:04:17,55.125.127.27,44149,27.49.190.84,30179,UDP,1315
2021-04-27 16:51:41,207.5.78.153,37347,175.6.122.93,30809,UDP,1136
2023-09-01 09:00:58,194.169.209.12,27106,168.223.86.156,37571,TCP,213
2023-11-17 16:46:41,131.103.243.140,13768,141.42.100.43,17391,UDP,610
2020-03-27 06:32:00,23.128.150.80,16499,189.84.209.209,47589,ICMP,1446
2021-04-19 18:37:16,196.168.109.245,62396,159.15.201.118,51838,UDP,1289
2020-06-28 11:09:50,104.217.16.211,54359,144.175.175.243,63128,UDP,1211
2021-11-26 18:54:11,82.50.251.130,63699,1.245.188.23,36890,ICMP,235
2022-01-21 19:32:00,138.249.34.126,17110,72.239.155.99,54327,UDP,87
2022-09-21 22:56:33,53.175.187.61,19524,31.27.214.224,50898,UDP,809
2023-09-16 20:00:09,44.105.27.70,62384,34.112.127.173,58924,UDP,1355
2021-11-05 12:18:33,98.184.50.32,23215,47.27.253.44,2748,ICMP,1207
2023-10-31 01:10:51,219.138.7.8,48107,80.128.71.153,59917,ICMP,384
2021-12-07 09:37:00,160.57.146.104,2118,184.104.103.5,50856,TCP,1204
2021-02-04 21:11:59,57.189.66.250,61988,159.163.75.86,34305,TCP,586
2021-05-11 11:41:03,131.190.195.129,2191,39.204.111.227,32692,TCP,70
2021-08-28 16:41:39,53.189.26.183,34103,135.164.227.12,4902,ICMP,1139
2022-12-02 11:17:26,36.201.78.56,21051,125.163.207.124,31506,ICMP,343
2020-04-10 00:35:50,39.9.48.166,17639,114.211.201.244,26312,TCP,1043
2023-05-29 11:02:24,91.124.35.204,25812,155.174.182.171,53796,TCP,641
2020-02-26 13:24:54,163.7.53.22,47043,215.112.221.216,42881,TCP,469
2023-03-06 18:50:57,50.189.10.53,4114,97.43.14.45,8090,UDP,229
2023-02-25 08:06:03,107.231.215.124,19449,5.69.249.48,3711,TCP,865
2022-01-14 10:34:25,181.246.95.72,34474,130.178.148.205,3912,UDP,671
2020-01-23 14:14:46,158.57.186.81,14879,140.27.160.212,36402,TCP,208
2020-05-13 14:58:05,44.85.230.200,7452,192.40.6.21,47989,ICMP,332
2020-10-29 13:21:58,141.13.48.75,24625,82.79.116.86,22700,UDP,477
2022-02-02 00:09:56,141.235.108.95,15248,43.120.232.183,5846,TCP,1051
2020-03-01 09:48:56,158.181.203.164,41898,182.145.50.147,13087,TCP,914
2020-04-15 13:00:52,19.246.204.107,44121,168.116.56.190,50110,UDP,1116
2020-08-26 02:13:06,35.137.50.118,49661,131.30.199.209,60698,TCP,887
2022-12-02 03:05:31,3.35.84.207,18424,36.33.147.174,10166,TCP,1080
2021-11-26 15:18:11,213.153.94.174,17386,13.40.72.35,41587,UDP,715
2020-08-24 17:32:29,36.253.237.86,41005,40.199.35.124,25163,UDP,508
2023-10-26 22:55:26,42.23.59.38,51173,58.107.183.88,58260,UDP,1113
2021-03-30 17:58:04,28.209.25.252,53728,145.93.72.244,10980,ICMP,1143
2021-03-23 18:05:08,13.181.149.208,11497,190.14.235.190,22501,UDP,1255
2020-01-11 02:35:29,130.187.82.99,57085,130.255.29.214,11391,UDP,447
2021-02-14 19:11:10,20.240.202.169,12420,10.226.56.236,65098,TCP,1451
2022-03-26 23:16:51,102.33.112.249,28424,198.243.207.124,41660,ICMP,429
2022-01-09 19:23:39,195.212.247.27,53746,155.209.125.104,32965,ICMP,876
2022-01-03 09:33:15,198.72.160.233,50141,33.12.207.90,39955,TCP,653
2023-10-16 14:39:44,202.33.26.251,20692,175.189.34.97,53186,UDP,652
2022-03-21 10:35:20,11.9.116.137,8998,46.24.11.224,48789,UDP,853
2020-05-23 02:20:35,9.248.100.51,3443,177.94.241.104,33362,UDP,1038
2021-11-07 01:08:36,26.215.16.165,64798,116.111.22.22,26498,ICMP,913
2020-08-22 15:08:51,158.223.43.76,39494,199.71.210.102,17475,UDP,753
2022-08-11 11:14:19,155.44.156.19,65244,58.190.98.231,51759,TCP,744
2021-01-27 02:08:48,17.98.9.50,12143,90.154.138.43,63213,ICMP,1013
2022-04-19 23:48:57,160.122.6.109,42262,190.30.65.178,9961,ICMP,1443
2021-03-27 11:57:21,31.77.196.110,63915,49.104.214.7,3911,TCP,1461
2020-10-08 13:26:23,39.123.86.194,10708,67.35.118.149,11871,UDP,1258
2022-12-02 21:20:06,202.49.25.135,14351,189.241.193.50,33646,TCP,1478
2022-10-27 11:41:27,142.208.91.23,45376,182.170.90.61,39020,ICMP,841
2022-10-27 04:01:03,170.16.132.148,57870,10.118.11.203,1919,TCP,99
2021-05-18 18:14:32,95.172.181.21,49108,72.56.220.34,1283,UDP,837
2021-07-26 16:23:22,46.168.143.236,35917,87.147.145.98,4120,TCP,83
2020-04-17 12:04:26,56.9.85.251,14984,119.195.47.81,21493,TCP,680
2020-06-11 05:02:30,203.41.98.170,11349,96.226.104.157,44227,TCP,1050
2022-08-12 12:45:26,21.227.5.217,25795,5.143.202.241,39177,ICMP,100
2021-07-21 23:29:30,18.195.19.159,1101,6.145.227.73,25526,UDP,352
2023-02-25 13:01:43,20.218.148.147,10147,43.218.246.137,46303,ICMP,453
2020-09-08 19:28:21,112.174.96.3,54363,144.92.233.150,17807,ICMP,609
2022-02-02 00:35:25,13.88.200.64,19660,15.60.207.194,9862,ICMP,1182
2022-12-07 12:18:42,213.172.43.36,42037,106.103.125.24,64903,ICMP,170
2021-02-11 05:47:45,92.159.105.179,56863,35.5.39.202,28410,ICMP,1304
2020-01-16 14:09:01,120.71.86.200,52943,153.27.81.155,16341,UDP,706
2020-03-04 13:49:08,158.179.8.64,49308,209.218.66.94,53385,UDP,1441
2022-08-04 22:09:14,131.217.188.96,53834,122.56.146.67,27618,UDP,334
2022-12-10 06:12:12,110.222.44.44,6420,100.235.104.184,64825,ICMP,180
2020-05-27 03:36:14,3.74.248.34,52724,73.48.76.228,41435,ICMP,1090
2020-10-24 21:58:58,105.209.193.62,10794,115.22.197.51,54616,TCP,1450
2022-01-29 04:33:36,207.34.153.223,43730,74.52.238.159,18859,TCP,863
2020-05-12 07:15:18,188.173.114.49,20755,186.203.138.90,12323,TCP,1409
2022-12-25 13:57:33,13.212.81.15,8072,201.174.52.119,12271,ICMP,1345
2020-11-15 10:50:23,94.206.130.228,17896,180.177.240.117,4615,UDP,1132
2020-08-10 10:44:48,58.95.62.143,59135,144.240.23.46,51371,ICMP,1109
2022-10-02 03:37:05,123.46.226.213,37490,99.121.16.49,61239,UDP,1144
2021-11-14 04:25:44,31.181.112.178,6792,180.239.194.164,64445,TCP,492
2021-04-25 10:01:22,215.237.114.21,7566,191.52.56.97,55318,TCP,1123
2023-10-22 11:14:27,17.146.78.244,13522,189.78.222.17,60967,UDP,450
2022-10-13 04:27:23,133.83.27.197,24191,85.50.101.22,34892,ICMP,1315
2021-04-08 13:30:53,63.193.90.206,25133,174.200.28.60,25089,TCP,1022
2023-12-11 11:06:36,115.244.229.195,17074,14.98.36.129,54624,UDP,924
2022-04-03 20:50:13,40.152.133.71,63094,153.30.113.40,53172,ICMP,1431
2020-03-10 05:11:43,167.69.240.229,20792,192.63.145.227,60274,ICMP,398
